guid,name,version,rarity,niche,trade_price,targets,buffs,boost_condition,boost_buffs,source
106644,Divergent Factor,base,Rare,Economy,13500,"City Watches in Latium: Vigiles, Custodia, Medici","Upkeep Cost: -50%; Workforce Needed: -25%; Run by Plebeian Workforce, instead of Libertus Workforce: ",,,Selling: Diana (0.472%); Selling: Julia Augusta (0.472%); Selling: Valeria (0.466%); Selling: Caeso Regulus Syracus (0.563%); Contracts: Diana (0.961%); Contracts: Julia Augusta (0.961%); Contracts: Valeria (0.948%); Contracts: Caeso Regulus Syracus (0.975%); Contracts: Caecilia (0.948%); Flotsam: Diana (0.026%); Flotsam: Julia Augusta (0.026%); Flotsam: Valeria (0.026%); Flotsam: Caeso Regulus Syracus (0.136%); Flotsam: Gnaeus Firmius Calidus (0.026%); Flotsam: Julia Augusta (0.026%); Flotsam: Caecilia (0.026%)
106646,Ironclad Distributor,base,Rare,Economy,13500,"City Watches in Albion: Vigiles, Custodes, Medici","Upkeep Cost: -50%; Workforce Needed: -25%; Run by Smith Workforce, instead of Wader Workforce: ",,,Selling: Procurator Corvinus (0.425%); Selling: Manx (0.436%); Selling: Voada Of The Scathach (0.513%); Contracts: Procurator Corvinus (0.865%); Contracts: Manx (0.876%); Contracts: Voada Of The Scathach (0.887%); Flotsam: Procurator Corvinus (0.024%); Flotsam: Manx (0.024%); Flotsam: Voada Of The Scathach (0.124%)
106648,Reappraising Codifier,base,Rare,Economy,13500,"Warehouses in Latium: Warehouse, Improved Warehouse, Grand Warehouse","Upkeep Cost: -50%; Workforce Needed: -25%; Run by Plebeian Workforce, instead of Libertus Workforce: ",,,Selling: Diana (0.472%); Selling: Julia Augusta (0.472%); Selling: Valeria (0.466%); Selling: Caeso Regulus Syracus (0.563%); Contracts: Diana (0.961%); Contracts: Julia Augusta (0.961%); Contracts: Valeria (0.948%); Contracts: Caeso Regulus Syracus (0.975%); Contracts: Caecilia (0.948%); Flotsam: Diana (0.026%); Flotsam: Julia Augusta (0.026%); Flotsam: Valeria (0.026%); Flotsam: Caeso Regulus Syracus (0.136%); Flotsam: Gnaeus Firmius Calidus (0.026%); Flotsam: Julia Augusta (0.026%); Flotsam: Caecilia (0.026%)
106650,Progressive Storekeeper,base,Rare,Economy,13500,"Warehouses in Albion: Warehouse, Improved Warehouse, Large Warehouse","Upkeep Cost: -50%; Workforce Needed: -25%; Run by Mercators Workforce, instead of Wader Workforce: ",,,Selling: Procurator Corvinus (0.425%); Selling: Manx (0.436%); Selling: Voada Of The Scathach (0.513%); Contracts: Procurator Corvinus (0.865%); Contracts: Manx (0.876%); Contracts: Voada Of The Scathach (0.887%); Flotsam: Procurator Corvinus (0.024%); Flotsam: Manx (0.024%); Flotsam: Voada Of The Scathach (0.124%)
106640,"Nero Vulius Fama, Pastoralist Pastor",base,Epic,Economy,90000,"Snailery: Snailery, Sheep Farm, Pig Farm","Upkeep Cost: -80%; Workforce Needed: -35%; Run by Equites Workforce, instead of Libertus Workforce: ",,,Selling: Diana (0.099%); Selling: Julia Augusta (0.099%); Selling: Valeria (0.099%); Selling: Caeso Regulus Syracus (0.129%); Contracts: Diana (0.095%); Contracts: Julia Augusta (0.095%); Contracts: Valeria (0.095%); Contracts: Caeso Regulus Syracus (0.096%); Contracts: Caecilia (0.095%); Flotsam: Diana (0.000%); Flotsam: Julia Augusta (0.000%); Flotsam: Valeria (0.000%); Flotsam: Caeso Regulus Syracus (0.031%); Flotsam: Gnaeus Firmius Calidus (0.000%); Flotsam: Julia Augusta (0.000%); Flotsam: Caecilia (0.000%)
106642,"Cairbre Uí Murchad, Bonny Beastherd",base,Epic,Economy,90000,"Ochs Farm: Ochs Farm, Pig Farm, Sheep Farm","Upkeep Cost: -80%; Workforce Needed: -35%; Run by Nobles Workforce, instead of Wader Workforce: ",,,Selling: Procurator Corvinus (0.111%); Selling: Manx (0.113%); Selling: Voada Of The Scathach (0.145%); Contracts: Procurator Corvinus (0.107%); Contracts: Manx (0.107%); Contracts: Voada Of The Scathach (0.109%); Flotsam: Procurator Corvinus (0.000%); Flotsam: Manx (0.000%); Flotsam: Voada Of The Scathach (0.035%)
106652,"Primus Tremellius Valens, of Towering Ivory",base,Epic,Economy,90000,"Towers in Latium: Wooden Archer Tower, Stone Archer Tower, Stone Ballista Tower","Upkeep Cost: -80%; Workforce Needed: -35%; Run by Equites Workforce, instead of Libertus Workforce: ",,,Selling: Diana (0.099%); Selling: Julia Augusta (0.099%); Selling: Valeria (0.099%); Selling: Caeso Regulus Syracus (0.129%); Contracts: Diana (0.095%); Contracts: Julia Augusta (0.095%); Contracts: Valeria (0.095%); Contracts: Caeso Regulus Syracus (0.096%); Contracts: Caecilia (0.095%); Flotsam: Diana (0.000%); Flotsam: Julia Augusta (0.000%); Flotsam: Valeria (0.000%); Flotsam: Caeso Regulus Syracus (0.031%); Flotsam: Gnaeus Firmius Calidus (0.000%); Flotsam: Julia Augusta (0.000%); Flotsam: Caecilia (0.000%)
106654,"Cranncriomhthann, Oaken Nonagenarian",base,Epic,Economy,90000,"Towers in Albion: Military Roman Celtic Tower Wood Archer, Military Roman Celtic Tower Stone Archer, Military Roman Celtic Tower Stone Ballista","Upkeep Cost: -80%; Workforce Needed: -35%; Run by Alderman Workforce, instead of Wader Workforce: ",,,Selling: Procurator Corvinus (0.111%); Selling: Manx (0.113%); Selling: Voada Of The Scathach (0.145%); Contracts: Procurator Corvinus (0.107%); Contracts: Manx (0.107%); Contracts: Voada Of The Scathach (0.109%); Flotsam: Procurator Corvinus (0.000%); Flotsam: Manx (0.000%); Flotsam: Voada Of The Scathach (0.035%)
106539,Upholder,base,Common,Military,2250,"Towers: Wooden Archer Tower, Stone Archer Tower, Stone Ballista Tower, Military Roman Celtic Tower Wood Archer, Military Roman Celtic Tower Stone Archer, Military Roman Celtic Tower Stone Ballista",Hitpoints: +15%,,,"Selling: Diana (1.055%); Selling: Julia Augusta (1.055%); Selling: Valeria (1.055%); Selling: Procurator Corvinus (1.074%); Selling: Manx (1.074%); Selling: Caeso Regulus Syracus (0.909%); Selling: Voada Of The Scathach (0.926%); Contracts: Diana (0.348%); Contracts: Julia Augusta (0.348%); Contracts: Valeria (0.348%); Contracts: Procurator Corvinus (0.354%); Contracts: Manx (0.354%); Contracts: Caeso Regulus Syracus (0.348%); Contracts: Voada Of The Scathach (0.354%); Contracts: Caecilia (0.348%); Festival: Stata Mater Festival (0.763%); Festival: Triumph, Festival of Conquest (2.669%); Festival: Armilustrium, Festival of Mars (2.669%); Festival: Neptunalia Festival (0.381%); Festival: Eponalia Festival (0.381%); Flotsam: Diana (0.137%); Flotsam: Julia Augusta (0.137%); Flotsam: Valeria (0.137%); Flotsam: Procurator Corvinus (0.140%); Flotsam: Manx (0.140%); Flotsam: Caeso Regulus Syracus (0.219%); Flotsam: Voada Of The Scathach (0.223%); Flotsam: Gnaeus Firmius Calidus (0.137%); Flotsam: Julia Augusta (0.137%); Flotsam: Caecilia (0.137%)"
106549,Wareholder,base,Common,Military,2250,"Trading Posts: Trading Post, Improved Trading Post, Grand Trading Post, Harbor Warehouse Roman Celtic 01, Harbor Warehouse Roman Celtic 02, Harbor Warehouse Roman Celtic 03, Warehouse, Improved Warehouse, Grand Warehouse, Colossal Warehouse, Warehouse, Improved Warehouse, Large Warehouse, Depot, Depot",Hitpoints: +50%; Self-repair speed: +100%,,,"Selling: Diana (1.055%); Selling: Julia Augusta (1.055%); Selling: Valeria (1.055%); Selling: Procurator Corvinus (1.074%); Selling: Manx (1.074%); Selling: Caeso Regulus Syracus (0.909%); Selling: Voada Of The Scathach (0.926%); Contracts: Diana (0.348%); Contracts: Julia Augusta (0.348%); Contracts: Valeria (0.348%); Contracts: Procurator Corvinus (0.354%); Contracts: Manx (0.354%); Contracts: Caeso Regulus Syracus (0.348%); Contracts: Voada Of The Scathach (0.354%); Contracts: Caecilia (0.348%); Festival: Stata Mater Festival (0.763%); Festival: Triumph, Festival of Conquest (2.669%); Festival: Armilustrium, Festival of Mars (2.669%); Festival: Neptunalia Festival (0.381%); Festival: Eponalia Festival (0.381%); Flotsam: Diana (0.137%); Flotsam: Julia Augusta (0.137%); Flotsam: Valeria (0.137%); Flotsam: Procurator Corvinus (0.140%); Flotsam: Manx (0.140%); Flotsam: Caeso Regulus Syracus (0.219%); Flotsam: Voada Of The Scathach (0.223%); Flotsam: Gnaeus Firmius Calidus (0.137%); Flotsam: Julia Augusta (0.137%); Flotsam: Caecilia (0.137%)"
106537,Meticulous Aimer,base,Rare,Military,13500,"Towers: Wooden Archer Tower, Stone Archer Tower, Stone Ballista Tower, Military Roman Celtic Tower Wood Archer, Military Roman Celtic Tower Stone Archer, Military Roman Celtic Tower Stone Ballista",Attack range: +25%; Ranged Offence: +2,,,"Selling: Diana (0.472%); Selling: Julia Augusta (0.472%); Selling: Valeria (0.466%); Selling: Procurator Corvinus (0.425%); Selling: Manx (0.436%); Selling: Caeso Regulus Syracus (0.563%); Selling: Voada Of The Scathach (0.513%); Contracts: Diana (0.961%); Contracts: Julia Augusta (0.961%); Contracts: Valeria (0.948%); Contracts: Procurator Corvinus (0.865%); Contracts: Manx (0.876%); Contracts: Caeso Regulus Syracus (0.975%); Contracts: Voada Of The Scathach (0.887%); Contracts: Caecilia (0.948%); Festival: Stata Mater Festival (0.568%); Festival: Triumph, Festival of Conquest (1.987%); Festival: Armilustrium, Festival of Mars (1.987%); Festival: Neptunalia Festival (0.284%); Festival: Eponalia Festival (0.284%); Flotsam: Diana (0.026%); Flotsam: Julia Augusta (0.026%); Flotsam: Valeria (0.026%); Flotsam: Procurator Corvinus (0.024%); Flotsam: Manx (0.024%); Flotsam: Caeso Regulus Syracus (0.136%); Flotsam: Voada Of The Scathach (0.124%); Flotsam: Gnaeus Firmius Calidus (0.026%); Flotsam: Julia Augusta (0.026%); Flotsam: Caecilia (0.026%)"
106541,Threefold Defender,base,Rare,Military,13500,"Towers: Wooden Archer Tower, Stone Archer Tower, Stone Ballista Tower, Military Roman Celtic Tower Wood Archer, Military Roman Celtic Tower Stone Archer, Military Roman Celtic Tower Stone Ballista",Attack speed: +15%; Hitpoints: +35%; Self-repair speed: +50%,,,"Selling: Diana (0.472%); Selling: Julia Augusta (0.472%); Selling: Valeria (0.466%); Selling: Procurator Corvinus (0.425%); Selling: Manx (0.436%); Selling: Caeso Regulus Syracus (0.563%); Selling: Voada Of The Scathach (0.513%); Contracts: Diana (0.961%); Contracts: Julia Augusta (0.961%); Contracts: Valeria (0.948%); Contracts: Procurator Corvinus (0.865%); Contracts: Manx (0.876%); Contracts: Caeso Regulus Syracus (0.975%); Contracts: Voada Of The Scathach (0.887%); Contracts: Caecilia (0.948%); Festival: Stata Mater Festival (0.568%); Festival: Triumph, Festival of Conquest (1.987%); Festival: Armilustrium, Festival of Mars (1.987%); Festival: Neptunalia Festival (0.284%); Festival: Eponalia Festival (0.284%); Flotsam: Diana (0.026%); Flotsam: Julia Augusta (0.026%); Flotsam: Valeria (0.026%); Flotsam: Procurator Corvinus (0.024%); Flotsam: Manx (0.024%); Flotsam: Caeso Regulus Syracus (0.136%); Flotsam: Voada Of The Scathach (0.124%); Flotsam: Gnaeus Firmius Calidus (0.026%); Flotsam: Julia Augusta (0.026%); Flotsam: Caecilia (0.026%)"
106547,Vengeful Villicus,base,Rare,Military,13500,"Gates: Wooden Gate, Stone Gate, Military Roman Celtic Wall Wood Gate, Military Roman Celtic Wall Stone Gate",Attack range: +25%; Ranged Offence: +1; Attack speed: +20%,,,"Selling: Diana (0.472%); Selling: Julia Augusta (0.472%); Selling: Valeria (0.466%); Selling: Procurator Corvinus (0.425%); Selling: Manx (0.436%); Selling: Caeso Regulus Syracus (0.563%); Selling: Voada Of The Scathach (0.513%); Contracts: Diana (0.961%); Contracts: Julia Augusta (0.961%); Contracts: Valeria (0.948%); Contracts: Procurator Corvinus (0.865%); Contracts: Manx (0.876%); Contracts: Caeso Regulus Syracus (0.975%); Contracts: Voada Of The Scathach (0.887%); Contracts: Caecilia (0.948%); Festival: Stata Mater Festival (0.568%); Festival: Triumph, Festival of Conquest (1.987%); Festival: Armilustrium, Festival of Mars (1.987%); Festival: Neptunalia Festival (0.284%); Festival: Eponalia Festival (0.284%); Flotsam: Diana (0.026%); Flotsam: Julia Augusta (0.026%); Flotsam: Valeria (0.026%); Flotsam: Procurator Corvinus (0.024%); Flotsam: Manx (0.024%); Flotsam: Caeso Regulus Syracus (0.136%); Flotsam: Voada Of The Scathach (0.124%); Flotsam: Gnaeus Firmius Calidus (0.026%); Flotsam: Julia Augusta (0.026%); Flotsam: Caecilia (0.026%)"
106545,Watchful Villicus,base,Rare,Military,13500,"Gates: Wooden Gate, Stone Gate, Military Roman Celtic Wall Wood Gate, Military Roman Celtic Wall Stone Gate",Ranged Offence: +2; Hitpoints: +35%,,,"Selling: Diana (0.472%); Selling: Julia Augusta (0.472%); Selling: Valeria (0.466%); Selling: Procurator Corvinus (0.425%); Selling: Manx (0.436%); Selling: Caeso Regulus Syracus (0.563%); Selling: Voada Of The Scathach (0.513%); Contracts: Diana (0.961%); Contracts: Julia Augusta (0.961%); Contracts: Valeria (0.948%); Contracts: Procurator Corvinus (0.865%); Contracts: Manx (0.876%); Contracts: Caeso Regulus Syracus (0.975%); Contracts: Voada Of The Scathach (0.887%); Contracts: Caecilia (0.948%); Festival: Stata Mater Festival (0.568%); Festival: Triumph, Festival of Conquest (1.987%); Festival: Armilustrium, Festival of Mars (1.987%); Festival: Neptunalia Festival (0.284%); Festival: Eponalia Festival (0.284%); Flotsam: Diana (0.026%); Flotsam: Julia Augusta (0.026%); Flotsam: Valeria (0.026%); Flotsam: Procurator Corvinus (0.024%); Flotsam: Manx (0.024%); Flotsam: Caeso Regulus Syracus (0.136%); Flotsam: Voada Of The Scathach (0.124%); Flotsam: Gnaeus Firmius Calidus (0.026%); Flotsam: Julia Augusta (0.026%); Flotsam: Caecilia (0.026%)"
106551,Stalwart Harbourward,base,Rare,Military,13500,"Repair Crane: Repair Crane, Repair Crane",Hitpoints: +25%; Ship repair speed: +25%; Simultaneous repairs: +1,,,"Selling: Diana (0.472%); Selling: Julia Augusta (0.472%); Selling: Valeria (0.466%); Selling: Procurator Corvinus (0.425%); Selling: Manx (0.436%); Selling: Caeso Regulus Syracus (0.563%); Selling: Voada Of The Scathach (0.513%); Contracts: Diana (0.961%); Contracts: Julia Augusta (0.961%); Contracts: Valeria (0.948%); Contracts: Procurator Corvinus (0.865%); Contracts: Manx (0.876%); Contracts: Caeso Regulus Syracus (0.975%); Contracts: Voada Of The Scathach (0.887%); Contracts: Caecilia (0.948%); Festival: Stata Mater Festival (0.568%); Festival: Triumph, Festival of Conquest (1.987%); Festival: Armilustrium, Festival of Mars (1.987%); Festival: Neptunalia Festival (0.284%); Festival: Eponalia Festival (0.284%); Flotsam: Diana (0.026%); Flotsam: Julia Augusta (0.026%); Flotsam: Valeria (0.026%); Flotsam: Procurator Corvinus (0.024%); Flotsam: Manx (0.024%); Flotsam: Caeso Regulus Syracus (0.136%); Flotsam: Voada Of The Scathach (0.124%); Flotsam: Gnaeus Firmius Calidus (0.026%); Flotsam: Julia Augusta (0.026%); Flotsam: Caecilia (0.026%)"
42592,"Fionnbharr, Young Wolf",base,Epic,Military,90000,"Towers: Wooden Archer Tower, Stone Archer Tower, Stone Ballista Tower, Military Roman Celtic Tower Wood Archer, Military Roman Celtic Tower Stone Archer, Military Roman Celtic Tower Stone Ballista",Accuracy: +25%; Attack range: +35%; Ranged Offence: +2,,,"Selling: Diana (0.099%); Selling: Julia Augusta (0.099%); Selling: Valeria (0.099%); Selling: Procurator Corvinus (0.111%); Selling: Manx (0.113%); Selling: Caeso Regulus Syracus (0.129%); Selling: Voada Of The Scathach (0.145%); Contracts: Diana (0.095%); Contracts: Julia Augusta (0.095%); Contracts: Valeria (0.095%); Contracts: Procurator Corvinus (0.107%); Contracts: Manx (0.107%); Contracts: Caeso Regulus Syracus (0.096%); Contracts: Voada Of The Scathach (0.109%); Contracts: Caecilia (0.095%); Festival: Stata Mater Festival (0.245%); Festival: Triumph, Festival of Conquest (0.858%); Festival: Armilustrium, Festival of Mars (0.858%); Festival: Neptunalia Festival (0.123%); Festival: Eponalia Festival (0.123%); Flotsam: Diana (0.000%); Flotsam: Julia Augusta (0.000%); Flotsam: Valeria (0.000%); Flotsam: Procurator Corvinus (0.000%); Flotsam: Manx (0.000%); Flotsam: Caeso Regulus Syracus (0.031%); Flotsam: Voada Of The Scathach (0.035%); Flotsam: Gnaeus Firmius Calidus (0.000%); Flotsam: Julia Augusta (0.000%); Flotsam: Caecilia (0.000%)"
51278,"Lygos Exakion, Architectus Eparchus ",base,Epic,Military,90000,"Gates: Wooden Gate, Stone Gate, Military Roman Celtic Wall Wood Gate, Military Roman Celtic Wall Stone Gate",Ranged Offence: +1; Attack speed: +25%; Hitpoints: +40%,,,"Selling: Diana (0.099%); Selling: Julia Augusta (0.099%); Selling: Valeria (0.099%); Selling: Procurator Corvinus (0.111%); Selling: Manx (0.113%); Selling: Caeso Regulus Syracus (0.129%); Selling: Voada Of The Scathach (0.145%); Contracts: Diana (0.095%); Contracts: Julia Augusta (0.095%); Contracts: Valeria (0.095%); Contracts: Procurator Corvinus (0.107%); Contracts: Manx (0.107%); Contracts: Caeso Regulus Syracus (0.096%); Contracts: Voada Of The Scathach (0.109%); Contracts: Caecilia (0.095%); Festival: Stata Mater Festival (0.245%); Festival: Triumph, Festival of Conquest (0.858%); Festival: Armilustrium, Festival of Mars (0.858%); Festival: Neptunalia Festival (0.123%); Festival: Eponalia Festival (0.123%); Flotsam: Diana (0.000%); Flotsam: Julia Augusta (0.000%); Flotsam: Valeria (0.000%); Flotsam: Procurator Corvinus (0.000%); Flotsam: Manx (0.000%); Flotsam: Caeso Regulus Syracus (0.031%); Flotsam: Voada Of The Scathach (0.035%); Flotsam: Gnaeus Firmius Calidus (0.000%); Flotsam: Julia Augusta (0.000%); Flotsam: Caecilia (0.000%)"
42598,"Dibblorix, Optima Lixa",base,Epic,Finance,90000,"Towers: Wooden Archer Tower, Stone Archer Tower, Stone Ballista Tower, Military Roman Celtic Tower Wood Archer, Military Roman Celtic Tower Stone Archer, Military Roman Celtic Tower Stone Ballista",Happiness Area Effect: +1; Upkeep Cost: -80%; Workforce Needed: -50%,,,"Selling: Diana (0.099%); Selling: Julia Augusta (0.099%); Selling: Valeria (0.099%); Selling: Procurator Corvinus (0.111%); Selling: Manx (0.113%); Selling: Caeso Regulus Syracus (0.129%); Selling: Voada Of The Scathach (0.145%); Contracts: Diana (0.095%); Contracts: Julia Augusta (0.095%); Contracts: Valeria (0.095%); Contracts: Procurator Corvinus (0.107%); Contracts: Manx (0.107%); Contracts: Caeso Regulus Syracus (0.096%); Contracts: Voada Of The Scathach (0.109%); Contracts: Caecilia (0.095%); Festival: Hilaria, Festival of Joy (0.196%); Festival: Ovatio, Festival of Prestigious Rule (0.196%); Festival: Triumph, Festival of Conquest (0.392%); Festival: Spectacula, Festival of the Games (0.392%); Festival: Lugnasad, Festival of Mercury-Lugus (1.373%); Flotsam: Diana (0.000%); Flotsam: Julia Augusta (0.000%); Flotsam: Valeria (0.000%); Flotsam: Procurator Corvinus (0.000%); Flotsam: Manx (0.000%); Flotsam: Caeso Regulus Syracus (0.031%); Flotsam: Voada Of The Scathach (0.035%); Flotsam: Gnaeus Firmius Calidus (0.000%); Flotsam: Julia Augusta (0.000%); Flotsam: Caecilia (0.000%)"
106397,Ductuarius,base,Rare,Economy,15000,"Aqueduct Cisterns: Aqueduct Source, Aqueduct Source",Water supply: +50%,,,"Selling: Diana (0.472%); Selling: Julia Augusta (0.472%); Selling: Valeria (0.466%); Selling: Procurator Corvinus (0.425%); Selling: Manx (0.436%); Selling: Caeso Regulus Syracus (0.563%); Selling: Voada Of The Scathach (0.513%); Contracts: Diana (0.961%); Contracts: Julia Augusta (0.961%); Contracts: Valeria (0.948%); Contracts: Procurator Corvinus (0.865%); Contracts: Manx (0.876%); Contracts: Caeso Regulus Syracus (0.975%); Contracts: Voada Of The Scathach (0.887%); Contracts: Caecilia (0.948%); Festival: Stata Mater Festival (9.436%); Festival: Triumph, Festival of Conquest (1.348%); Festival: Spectacula, Festival of the Games (1.348%); Festival: Armilustrium, Festival of Mars (1.348%); Festival: Eponalia Festival (9.436%); Festival: Vulcanalia (2.696%); Flotsam: Diana (0.026%); Flotsam: Julia Augusta (0.026%); Flotsam: Valeria (0.026%); Flotsam: Procurator Corvinus (0.024%); Flotsam: Manx (0.024%); Flotsam: Caeso Regulus Syracus (0.136%); Flotsam: Voada Of The Scathach (0.124%); Flotsam: Gnaeus Firmius Calidus (0.026%); Flotsam: Julia Augusta (0.026%); Flotsam: Caecilia (0.026%)"
