GUID,Icon,Name,InfoDescription,Buff,Buff Effects,BoostBuff,BoostBuff Effects,Boost Hint,Boost Condition,Targets,Source,Allocation,Rarity,Niche,Price,IsMetaItem,Origin,ObsidianPrice
106736,data/ui/fhd/base/icon_content/items_specialist/celtic_male/icon_3d_celtic_male_52.png,-6902268952863319177,-6905136816651178080,106737,RecruitmentCostInPercent: -20% | RecruitmentSpeedInPercent: +100%,,,,,62768:15519;15946,122535 [0.568%] | 122539 [1.987%] | 122541 [1.987%] | 122543 [0.284%] | 122545 [0.284%] | 145046 [0.027%] | 145047 [0.144%] | 145048 [0.616%] | 145049 [0.003%] | 43017 [0.563%] | 43018 [0.472%] | 43019 [0.466%] | 43020 [0.436%] | 43021 [0.425%] | 43022 [0.513%] | 64766 [0.029%] | 64767 [0.152%] | 64768 [0.652%] | 64769 [0.037%] | 64770 [0.195%] | 64771 [0.833%] | 64772 [0.037%] | 64773 [0.195%] | 64774 [0.833%] | 64775 [0.026%] | 64776 [0.138%] | 64777 [0.592%] | 64778 [0.037%] | 64779 [0.195%] | 64780 [0.833%] | 64781 [0.037%] | 64782 [0.195%] | 64783 [0.833%] | 64784 [0.037%] | 64785 [0.195%] | 64786 [0.833%] | 64787 [0.028%] | 64788 [0.146%] | 64789 [0.625%] | 64790 [0.027%] | 64791 [0.144%] | 64792 [0.616%] | 64793 [0.028%] | 64794 [0.148%] | 64795 [0.634%] | 64796 [0.025%] | 64797 [0.131%] | 64798 [0.563%] | 64799 [0.025%] | 64800 [0.133%] | 64801 [0.570%] | 64802 [0.026%] | 64803 [0.135%] | 64804 [0.577%] | 95375 [0.088%] | 95439 [0.003%] | 95440 [0.003%] | 95441 [0.003%] | 95442 [0.002%] | 95443 [0.003%] | 95444 [0.003%] | 95445 [0.003%] | 95446 [0.003%] | 95447 [0.003%] | 95448 [0.002%] | 95449 [0.002%] | 95450 [0.080%] | 95452 [0.003%] | 95453 [0.003%] | Quest: 44408,Villa,Rare,Military,12000,,,71
106738,data/ui/fhd/base/icon_content/items_specialist/roman_male/icon_3d_roman_male_77.png,-6903734204011947690,-6911472487064144148,106739,RecruitmentCostInPercent: -20% | RecruitmentSpeedInPercent: +100%,,,,,68361:15834;15948,122535 [0.568%] | 122539 [1.987%] | 122541 [1.987%] | 122543 [0.284%] | 122545 [0.284%] | 145046 [0.027%] | 145047 [0.144%] | 145048 [0.616%] | 145049 [0.003%] | 43017 [0.563%] | 43018 [0.472%] | 43019 [0.466%] | 43020 [0.436%] | 43021 [0.425%] | 43022 [0.513%] | 64766 [0.029%] | 64767 [0.152%] | 64768 [0.652%] | 64769 [0.037%] | 64770 [0.195%] | 64771 [0.833%] | 64772 [0.037%] | 64773 [0.195%] | 64774 [0.833%] | 64775 [0.026%] | 64776 [0.138%] | 64777 [0.592%] | 64778 [0.037%] | 64779 [0.195%] | 64780 [0.833%] | 64781 [0.037%] | 64782 [0.195%] | 64783 [0.833%] | 64784 [0.037%] | 64785 [0.195%] | 64786 [0.833%] | 64787 [0.028%] | 64788 [0.146%] | 64789 [0.625%] | 64790 [0.027%] | 64791 [0.144%] | 64792 [0.616%] | 64793 [0.028%] | 64794 [0.148%] | 64795 [0.634%] | 64796 [0.025%] | 64797 [0.131%] | 64798 [0.563%] | 64799 [0.025%] | 64800 [0.133%] | 64801 [0.570%] | 64802 [0.026%] | 64803 [0.135%] | 64804 [0.577%] | 95375 [0.088%] | 95439 [0.003%] | 95440 [0.003%] | 95441 [0.003%] | 95442 [0.002%] | 95443 [0.003%] | 95444 [0.003%] | 95445 [0.003%] | 95446 [0.003%] | 95447 [0.003%] | 95448 [0.002%] | 95449 [0.002%] | 95450 [0.080%] | 95452 [0.003%] | 95453 [0.003%],Villa,Rare,Military,12000,,,71
106740,data/ui/fhd/base/icon_content/items_specialist/other_female/icon_3d_other_female_023.png,-6915776987603553890,-6910152570311485782,106741,RecruitmentCostInPercent: -20% | RecruitmentSpeedInPercent: +100%,,,,,82157:15833;15947,122535 [0.568%] | 122539 [1.987%] | 122541 [1.987%] | 122543 [0.284%] | 122545 [0.284%] | 145046 [0.027%] | 145047 [0.144%] | 145048 [0.616%] | 145049 [0.003%] | 43017 [0.563%] | 43018 [0.472%] | 43019 [0.466%] | 43020 [0.436%] | 43021 [0.425%] | 43022 [0.513%] | 64766 [0.029%] | 64767 [0.152%] | 64768 [0.652%] | 64769 [0.037%] | 64770 [0.195%] | 64771 [0.833%] | 64772 [0.037%] | 64773 [0.195%] | 64774 [0.833%] | 64775 [0.026%] | 64776 [0.138%] | 64777 [0.592%] | 64778 [0.037%] | 64779 [0.195%] | 64780 [0.833%] | 64781 [0.037%] | 64782 [0.195%] | 64783 [0.833%] | 64784 [0.037%] | 64785 [0.195%] | 64786 [0.833%] | 64787 [0.028%] | 64788 [0.146%] | 64789 [0.625%] | 64790 [0.027%] | 64791 [0.144%] | 64792 [0.616%] | 64793 [0.028%] | 64794 [0.148%] | 64795 [0.634%] | 64796 [0.025%] | 64797 [0.131%] | 64798 [0.563%] | 64799 [0.025%] | 64800 [0.133%] | 64801 [0.570%] | 64802 [0.026%] | 64803 [0.135%] | 64804 [0.577%] | 95375 [0.088%] | 95439 [0.003%] | 95440 [0.003%] | 95441 [0.003%] | 95442 [0.002%] | 95443 [0.003%] | 95444 [0.003%] | 95445 [0.003%] | 95446 [0.003%] | 95447 [0.003%] | 95448 [0.002%] | 95449 [0.002%] | 95450 [0.080%] | 95452 [0.003%] | 95453 [0.003%],Villa,Rare,Military,12000,,,71
106742,data/ui/fhd/base/icon_content/items_specialist/other_male/icon_3d_other_male_031.png,-6899840512304907523,-6901694269713925222,106743,RecruitmentCostInPercent: -25% | RecruitmentSpeedInPercent: +100% | BaseHealthUpgrade: +25%,,,,,53358:15519;15833;15834;15946;15947;15948,122535 [0.245%] | 122539 [0.858%] | 122541 [0.858%] | 122543 [0.123%] | 122545 [0.123%] | 145047 [0.021%] | 145048 [0.063%] | 43017 [0.129%] | 43018 [0.099%] | 43019 [0.099%] | 43020 [0.113%] | 43021 [0.111%] | 43022 [0.145%] | 64767 [0.022%] | 64768 [0.066%] | 64770 [0.035%] | 64771 [0.105%] | 64773 [0.035%] | 64774 [0.105%] | 64776 [0.025%] | 64777 [0.075%] | 64779 [0.035%] | 64780 [0.105%] | 64782 [0.035%] | 64783 [0.105%] | 64785 [0.035%] | 64786 [0.105%] | 64788 [0.021%] | 64789 [0.063%] | 64791 [0.021%] | 64792 [0.063%] | 64794 [0.021%] | 64795 [0.064%] | 64797 [0.024%] | 64798 [0.071%] | 64800 [0.024%] | 64801 [0.071%] | 64803 [0.024%] | 64804 [0.073%] | 95375 [0.020%] | 95450 [0.023%],Villa,Epic,Military,80000,,,476
106631,data/ui/fhd/base/icon_content/items_specialist/other_male/icon_3d_other_male_028.png,-6910125344909384206,-6901704601106819722,106632,ReplaceWorkforce: 2184 | WorkforceMaintenanceFactorUpgrade: -25%,,,,,2200|2699,145046 [0.145%] | 145047 [0.328%] | 145049 [0.014%] | 43017 [0.909%] | 43018 [1.055%] | 43019 [1.055%] | 64766 [0.145%] | 64767 [0.328%] | 64787 [0.145%] | 64788 [0.328%] | 64790 [0.145%] | 64791 [0.328%] | 64793 [0.145%] | 64794 [0.328%] | 95375 [0.141%] | 95439 [0.014%] | 95446 [0.014%] | 95447 [0.014%] | 95452 [0.014%] | 95453 [0.014%],Villa,Common,Economy,2250,,,13
106634,data/ui/fhd/base/icon_content/items_specialist/celtic_male/icon_3d_celtic_male_29.png,-6900712691280094318,-6903392175535554449,106635,ReplaceWorkforce: 2196 | WorkforceMaintenanceFactorUpgrade: -25%,,,,,31764|2799,43020 [1.074%] | 43021 [1.074%] | 43022 [0.926%] | 64775 [0.148%] | 64776 [0.334%] | 64796 [0.148%] | 64797 [0.334%] | 64799 [0.148%] | 64800 [0.334%] | 64802 [0.148%] | 64803 [0.334%] | 95442 [0.014%] | 95448 [0.014%] | 95449 [0.014%] | 95450 [0.144%],Villa,Common,Economy,2250,,,13
106636,data/ui/fhd/base/icon_content/items_specialist/roman_female/icon_3d_roman_female_044.png,-6900749023879483755,-6908304576991105031,106637,ReplaceWorkforce: 2184 | WorkforceMaintenanceFactorUpgrade: -25%,,,,,2955|2956,145046 [0.145%] | 145047 [0.328%] | 145049 [0.014%] | 43017 [0.909%] | 43018 [1.055%] | 43019 [1.055%] | 64766 [0.145%] | 64767 [0.328%] | 64787 [0.145%] | 64788 [0.328%] | 64790 [0.145%] | 64791 [0.328%] | 64793 [0.145%] | 64794 [0.328%] | 95375 [0.141%] | 95439 [0.014%] | 95446 [0.014%] | 95447 [0.014%] | 95452 [0.014%] | 95453 [0.014%],Villa,Common,Economy,2250,,,13
106638,data/ui/fhd/base/icon_content/items_specialist/nonbinary/icon_3d_celtic_nb_04.png,-6910134635075531806,-6904076969417895713,106639,ReplaceWorkforce: 2198 | WorkforceMaintenanceFactorUpgrade: -25%,,,,,5278|2796,43020 [1.074%] | 43021 [1.074%] | 43022 [0.926%] | 64775 [0.148%] | 64776 [0.334%] | 64796 [0.148%] | 64797 [0.334%] | 64799 [0.148%] | 64800 [0.334%] | 64802 [0.148%] | 64803 [0.334%] | 95442 [0.014%] | 95448 [0.014%] | 95449 [0.014%] | 95450 [0.144%],Villa,Common,Economy,2250,,,13
106644,data/ui/fhd/base/icon_content/items_specialist/other_female/icon_3d_other_female_032.png,-6904107429813564594,-6899678074229511171,106645,ReplaceWorkforce: 2184 | MaintenanceFactorUpgrade: -50% | WorkforceMaintenanceFactorUpgrade: -25%,,,,,94612:30754;30762;30765,145046 [0.027%] | 145047 [0.144%] | 145048 [0.616%] | 145049 [0.003%] | 43017 [0.563%] | 43018 [0.472%] | 43019 [0.466%] | 64766 [0.029%] | 64767 [0.152%] | 64768 [0.652%] | 64787 [0.028%] | 64788 [0.146%] | 64789 [0.625%] | 64790 [0.027%] | 64791 [0.144%] | 64792 [0.616%] | 64793 [0.028%] | 64794 [0.148%] | 64795 [0.634%] | 95375 [0.088%] | 95439 [0.003%] | 95446 [0.003%] | 95447 [0.003%] | 95452 [0.003%] | 95453 [0.003%],Villa,Rare,Economy,13500,,,80
106646,data/ui/fhd/base/icon_content/items_specialist/celtic_male/icon_3d_celtic_male_46.png,-6912565072413812267,-6903507205464964841,106647,ReplaceWorkforce: 2196 | MaintenanceFactorUpgrade: -50% | WorkforceMaintenanceFactorUpgrade: -25%,,,,,94616:30769;30770;30771,43020 [0.436%] | 43021 [0.425%] | 43022 [0.513%] | 64775 [0.026%] | 64776 [0.138%] | 64777 [0.592%] | 64796 [0.025%] | 64797 [0.131%] | 64798 [0.563%] | 64799 [0.025%] | 64800 [0.133%] | 64801 [0.570%] | 64802 [0.026%] | 64803 [0.135%] | 64804 [0.577%] | 95442 [0.002%] | 95448 [0.002%] | 95449 [0.002%] | 95450 [0.080%],Villa,Rare,Economy,13500,,,80
106648,data/ui/fhd/base/icon_content/items_specialist/roman_male/icon_3d_roman_male_73.png,-6902886425249162749,-6916365877154532740,106649,ReplaceWorkforce: 2184 | MaintenanceFactorUpgrade: -50% | WorkforceMaintenanceFactorUpgrade: -25%,,,,,106662:3310;3311;3312,145046 [0.027%] | 145047 [0.144%] | 145048 [0.616%] | 145049 [0.003%] | 43017 [0.563%] | 43018 [0.472%] | 43019 [0.466%] | 64766 [0.029%] | 64767 [0.152%] | 64768 [0.652%] | 64787 [0.028%] | 64788 [0.146%] | 64789 [0.625%] | 64790 [0.027%] | 64791 [0.144%] | 64792 [0.616%] | 64793 [0.028%] | 64794 [0.148%] | 64795 [0.634%] | 95375 [0.088%] | 95439 [0.003%] | 95446 [0.003%] | 95447 [0.003%] | 95452 [0.003%] | 95453 [0.003%],Villa,Rare,Economy,13500,,,80
106650,data/ui/fhd/base/icon_content/items_specialist/roman_female/icon_3d_roman_female_041.png,-6916745182028338093,-6907680223028173139,106651,ReplaceWorkforce: 2198 | MaintenanceFactorUpgrade: -50% | WorkforceMaintenanceFactorUpgrade: -25%,,,,,106664:7055;7056;7057,43020 [0.436%] | 43021 [0.425%] | 43022 [0.513%] | 64775 [0.026%] | 64776 [0.138%] | 64777 [0.592%] | 64796 [0.025%] | 64797 [0.131%] | 64798 [0.563%] | 64799 [0.025%] | 64800 [0.133%] | 64801 [0.570%] | 64802 [0.026%] | 64803 [0.135%] | 64804 [0.577%] | 95442 [0.002%] | 95448 [0.002%] | 95449 [0.002%] | 95450 [0.080%],Villa,Rare,Economy,13500,,,80
106640,data/ui/fhd/base/icon_content/items_specialist/roman_male/icon_3d_roman_male_79.png,-6914427719356376370,-6916118254097289755,106641,ReplaceWorkforce: 2185 | MaintenanceFactorUpgrade: -80% | WorkforceMaintenanceFactorUpgrade: -35%,,,,,8580|106626:2786;2793,145047 [0.021%] | 145048 [0.063%] | 43017 [0.129%] | 43018 [0.099%] | 43019 [0.099%] | 64767 [0.022%] | 64768 [0.066%] | 64788 [0.021%] | 64789 [0.063%] | 64791 [0.021%] | 64792 [0.063%] | 64794 [0.021%] | 64795 [0.064%] | 95375 [0.020%],Villa,Epic,Economy,90000,,,536
106642,data/ui/fhd/base/icon_content/items_specialist/celtic_male/icon_3d_celtic_male_49.png,-6910689009976797599,-6906903913309023248,106643,ReplaceWorkforce: 2199 | MaintenanceFactorUpgrade: -80% | WorkforceMaintenanceFactorUpgrade: -35%,,,,,5847|106627:5974;5973,43020 [0.113%] | 43021 [0.111%] | 43022 [0.145%] | 64776 [0.025%] | 64777 [0.075%] | 64797 [0.024%] | 64798 [0.071%] | 64800 [0.024%] | 64801 [0.071%] | 64803 [0.024%] | 64804 [0.073%] | 95450 [0.023%],Villa,Epic,Economy,90000,,,536
106652,data/ui/fhd/base/icon_content/items_specialist/roman_female/icon_3d_roman_female_040.png,-6912878590274863656,-6911570728912509573,106653,ReplaceWorkforce: 2185 | MaintenanceFactorUpgrade: -80% | WorkforceMaintenanceFactorUpgrade: -35%,,,,,106663:54990;27890;50972,145047 [0.021%] | 145048 [0.063%] | 43017 [0.129%] | 43018 [0.099%] | 43019 [0.099%] | 64767 [0.022%] | 64768 [0.066%] | 64788 [0.021%] | 64789 [0.063%] | 64791 [0.021%] | 64792 [0.063%] | 64794 [0.021%] | 64795 [0.064%] | 95375 [0.020%],Villa,Epic,Economy,90000,,,536
106654,data/ui/fhd/base/icon_content/items_specialist/celtic_male/icon_3d_celtic_male_45.png,-6913136196405454546,-6916412526988367481,106655,ReplaceWorkforce: 2197 | MaintenanceFactorUpgrade: -80% | WorkforceMaintenanceFactorUpgrade: -35%,,,,,106665:55002;29546;50974,43020 [0.113%] | 43021 [0.111%] | 43022 [0.145%] | 64776 [0.025%] | 64777 [0.075%] | 64797 [0.024%] | 64798 [0.071%] | 64800 [0.024%] | 64801 [0.071%] | 64803 [0.024%] | 64804 [0.073%] | 95450 [0.023%],Villa,Epic,Economy,90000,,,536
106539,data/ui/fhd/base/icon_content/items_specialist/other_male/icon_3d_other_male_038.png,-6903446451534170371,-6907296241882439948,106540,BaseHealthUpgrade: +15%,,,,,29318:54990;27890;50972;55002;29546;50974,122535 [0.763%] | 122539 [2.669%] | 122541 [2.669%] | 122543 [0.381%] | 122545 [0.381%] | 145046 [0.145%] | 145047 [0.328%] | 145049 [0.014%] | 43017 [0.909%] | 43018 [1.055%] | 43019 [1.055%] | 43020 [1.074%] | 43021 [1.074%] | 43022 [0.926%] | 64766 [0.145%] | 64767 [0.328%] | 64769 [0.195%] | 64770 [0.439%] | 64772 [0.195%] | 64773 [0.439%] | 64775 [0.148%] | 64776 [0.334%] | 64778 [0.195%] | 64779 [0.439%] | 64781 [0.195%] | 64782 [0.439%] | 64784 [0.195%] | 64785 [0.439%] | 64787 [0.145%] | 64788 [0.328%] | 64790 [0.145%] | 64791 [0.328%] | 64793 [0.145%] | 64794 [0.328%] | 64796 [0.148%] | 64797 [0.334%] | 64799 [0.148%] | 64800 [0.334%] | 64802 [0.148%] | 64803 [0.334%] | 95375 [0.141%] | 95439 [0.014%] | 95440 [0.018%] | 95441 [0.018%] | 95442 [0.014%] | 95443 [0.018%] | 95444 [0.018%] | 95445 [0.018%] | 95446 [0.014%] | 95447 [0.014%] | 95448 [0.014%] | 95449 [0.014%] | 95450 [0.144%] | 95452 [0.014%] | 95453 [0.014%],Villa,Common,Military,2250,,,13
106549,data/ui/fhd/base/icon_content/items_specialist/celtic_male/icon_3d_celtic_male_51.png,-6905507109625987145,-6901891892687764847,106550,BaseHealthUpgrade: +50% | SelfHealUpgrade: +100%,,,,,37202:3402;3403;3406;7037;7038;7039|38564:3310;3311;3312;3313;7055;7056;7057|38552:4115;29663,122535 [0.763%] | 122539 [2.669%] | 122541 [2.669%] | 122543 [0.381%] | 122545 [0.381%] | 145046 [0.145%] | 145047 [0.328%] | 145049 [0.014%] | 43017 [0.909%] | 43018 [1.055%] | 43019 [1.055%] | 43020 [1.074%] | 43021 [1.074%] | 43022 [0.926%] | 64766 [0.145%] | 64767 [0.328%] | 64769 [0.195%] | 64770 [0.439%] | 64772 [0.195%] | 64773 [0.439%] | 64775 [0.148%] | 64776 [0.334%] | 64778 [0.195%] | 64779 [0.439%] | 64781 [0.195%] | 64782 [0.439%] | 64784 [0.195%] | 64785 [0.439%] | 64787 [0.145%] | 64788 [0.328%] | 64790 [0.145%] | 64791 [0.328%] | 64793 [0.145%] | 64794 [0.328%] | 64796 [0.148%] | 64797 [0.334%] | 64799 [0.148%] | 64800 [0.334%] | 64802 [0.148%] | 64803 [0.334%] | 95375 [0.141%] | 95439 [0.014%] | 95440 [0.018%] | 95441 [0.018%] | 95442 [0.014%] | 95443 [0.018%] | 95444 [0.018%] | 95445 [0.018%] | 95446 [0.014%] | 95447 [0.014%] | 95448 [0.014%] | 95449 [0.014%] | 95450 [0.144%] | 95452 [0.014%] | 95453 [0.014%],Villa,Common,Military,2250,,,13
106537,data/ui/fhd/base/icon_content/items_specialist/celtic_female/icon_3d_celtic_female_042.png,-6905500506312377724,-6910869113203809865,106538,DistanceAttackRangePercentualUpgrade: +25% | OffenseRangedUpgrade: +2,,,,,29318:54990;27890;50972;55002;29546;50974,122535 [0.568%] | 122539 [1.987%] | 122541 [1.987%] | 122543 [0.284%] | 122545 [0.284%] | 145046 [0.027%] | 145047 [0.144%] | 145048 [0.616%] | 145049 [0.003%] | 43017 [0.563%] | 43018 [0.472%] | 43019 [0.466%] | 43020 [0.436%] | 43021 [0.425%] | 43022 [0.513%] | 64766 [0.029%] | 64767 [0.152%] | 64768 [0.652%] | 64769 [0.037%] | 64770 [0.195%] | 64771 [0.833%] | 64772 [0.037%] | 64773 [0.195%] | 64774 [0.833%] | 64775 [0.026%] | 64776 [0.138%] | 64777 [0.592%] | 64778 [0.037%] | 64779 [0.195%] | 64780 [0.833%] | 64781 [0.037%] | 64782 [0.195%] | 64783 [0.833%] | 64784 [0.037%] | 64785 [0.195%] | 64786 [0.833%] | 64787 [0.028%] | 64788 [0.146%] | 64789 [0.625%] | 64790 [0.027%] | 64791 [0.144%] | 64792 [0.616%] | 64793 [0.028%] | 64794 [0.148%] | 64795 [0.634%] | 64796 [0.025%] | 64797 [0.131%] | 64798 [0.563%] | 64799 [0.025%] | 64800 [0.133%] | 64801 [0.570%] | 64802 [0.026%] | 64803 [0.135%] | 64804 [0.577%] | 95375 [0.088%] | 95439 [0.003%] | 95440 [0.003%] | 95441 [0.003%] | 95442 [0.002%] | 95443 [0.003%] | 95444 [0.003%] | 95445 [0.003%] | 95446 [0.003%] | 95447 [0.003%] | 95448 [0.002%] | 95449 [0.002%] | 95450 [0.080%] | 95452 [0.003%] | 95453 [0.003%] | Quest: 122977,Villa,Rare,Military,13500,,,80
106541,data/ui/fhd/base/icon_content/items_specialist/other_male/icon_3d_other_male_035.png,-6914235751224295945,-6908199692915063543,106542,BaseHealthUpgrade: +35% | SelfHealUpgrade: +50% | AttackSpeedRangedPercentualUpgrade: +15%,,,,,29318:54990;27890;50972;55002;29546;50974,122535 [0.568%] | 122539 [1.987%] | 122541 [1.987%] | 122543 [0.284%] | 122545 [0.284%] | 145046 [0.027%] | 145047 [0.144%] | 145048 [0.616%] | 145049 [0.003%] | 43017 [0.563%] | 43018 [0.472%] | 43019 [0.466%] | 43020 [0.436%] | 43021 [0.425%] | 43022 [0.513%] | 64766 [0.029%] | 64767 [0.152%] | 64768 [0.652%] | 64769 [0.037%] | 64770 [0.195%] | 64771 [0.833%] | 64772 [0.037%] | 64773 [0.195%] | 64774 [0.833%] | 64775 [0.026%] | 64776 [0.138%] | 64777 [0.592%] | 64778 [0.037%] | 64779 [0.195%] | 64780 [0.833%] | 64781 [0.037%] | 64782 [0.195%] | 64783 [0.833%] | 64784 [0.037%] | 64785 [0.195%] | 64786 [0.833%] | 64787 [0.028%] | 64788 [0.146%] | 64789 [0.625%] | 64790 [0.027%] | 64791 [0.144%] | 64792 [0.616%] | 64793 [0.028%] | 64794 [0.148%] | 64795 [0.634%] | 64796 [0.025%] | 64797 [0.131%] | 64798 [0.563%] | 64799 [0.025%] | 64800 [0.133%] | 64801 [0.570%] | 64802 [0.026%] | 64803 [0.135%] | 64804 [0.577%] | 95375 [0.088%] | 95439 [0.003%] | 95440 [0.003%] | 95441 [0.003%] | 95442 [0.002%] | 95443 [0.003%] | 95444 [0.003%] | 95445 [0.003%] | 95446 [0.003%] | 95447 [0.003%] | 95448 [0.002%] | 95449 [0.002%] | 95450 [0.080%] | 95452 [0.003%] | 95453 [0.003%],Villa,Rare,Military,13500,,,80
106547,data/ui/fhd/base/icon_content/items_specialist/roman_female/icon_3d_roman_female_039.png,-6903279857137751383,-6902071063360619483,106548,DistanceAttackRangePercentualUpgrade: +25% | OffenseRangedUpgrade: +1 | AttackSpeedRangedPercentualUpgrade: +20%,,,,,140478:54989;27888;55000;29545,122535 [0.568%] | 122539 [1.987%] | 122541 [1.987%] | 122543 [0.284%] | 122545 [0.284%] | 145046 [0.027%] | 145047 [0.144%] | 145048 [0.616%] | 145049 [0.003%] | 43017 [0.563%] | 43018 [0.472%] | 43019 [0.466%] | 43020 [0.436%] | 43021 [0.425%] | 43022 [0.513%] | 64766 [0.029%] | 64767 [0.152%] | 64768 [0.652%] | 64769 [0.037%] | 64770 [0.195%] | 64771 [0.833%] | 64772 [0.037%] | 64773 [0.195%] | 64774 [0.833%] | 64775 [0.026%] | 64776 [0.138%] | 64777 [0.592%] | 64778 [0.037%] | 64779 [0.195%] | 64780 [0.833%] | 64781 [0.037%] | 64782 [0.195%] | 64783 [0.833%] | 64784 [0.037%] | 64785 [0.195%] | 64786 [0.833%] | 64787 [0.028%] | 64788 [0.146%] | 64789 [0.625%] | 64790 [0.027%] | 64791 [0.144%] | 64792 [0.616%] | 64793 [0.028%] | 64794 [0.148%] | 64795 [0.634%] | 64796 [0.025%] | 64797 [0.131%] | 64798 [0.563%] | 64799 [0.025%] | 64800 [0.133%] | 64801 [0.570%] | 64802 [0.026%] | 64803 [0.135%] | 64804 [0.577%] | 95375 [0.088%] | 95439 [0.003%] | 95440 [0.003%] | 95441 [0.003%] | 95442 [0.002%] | 95443 [0.003%] | 95444 [0.003%] | 95445 [0.003%] | 95446 [0.003%] | 95447 [0.003%] | 95448 [0.002%] | 95449 [0.002%] | 95450 [0.080%] | 95452 [0.003%] | 95453 [0.003%],Villa,Rare,Military,13500,,,80
106545,data/ui/fhd/base/icon_content/items_specialist/roman_male/icon_3d_roman_male_84.png,-6914534008879298203,-6909037198943614903,106546,BaseHealthUpgrade: +35% | OffenseRangedUpgrade: +2,,,,,140478:54989;27888;55000;29545,122535 [0.568%] | 122539 [1.987%] | 122541 [1.987%] | 122543 [0.284%] | 122545 [0.284%] | 145046 [0.027%] | 145047 [0.144%] | 145048 [0.616%] | 145049 [0.003%] | 43017 [0.563%] | 43018 [0.472%] | 43019 [0.466%] | 43020 [0.436%] | 43021 [0.425%] | 43022 [0.513%] | 64766 [0.029%] | 64767 [0.152%] | 64768 [0.652%] | 64769 [0.037%] | 64770 [0.195%] | 64771 [0.833%] | 64772 [0.037%] | 64773 [0.195%] | 64774 [0.833%] | 64775 [0.026%] | 64776 [0.138%] | 64777 [0.592%] | 64778 [0.037%] | 64779 [0.195%] | 64780 [0.833%] | 64781 [0.037%] | 64782 [0.195%] | 64783 [0.833%] | 64784 [0.037%] | 64785 [0.195%] | 64786 [0.833%] | 64787 [0.028%] | 64788 [0.146%] | 64789 [0.625%] | 64790 [0.027%] | 64791 [0.144%] | 64792 [0.616%] | 64793 [0.028%] | 64794 [0.148%] | 64795 [0.634%] | 64796 [0.025%] | 64797 [0.131%] | 64798 [0.563%] | 64799 [0.025%] | 64800 [0.133%] | 64801 [0.570%] | 64802 [0.026%] | 64803 [0.135%] | 64804 [0.577%] | 95375 [0.088%] | 95439 [0.003%] | 95440 [0.003%] | 95441 [0.003%] | 95442 [0.002%] | 95443 [0.003%] | 95444 [0.003%] | 95445 [0.003%] | 95446 [0.003%] | 95447 [0.003%] | 95448 [0.002%] | 95449 [0.002%] | 95450 [0.080%] | 95452 [0.003%] | 95453 [0.003%],Villa,Rare,Military,13500,,,80
106551,data/ui/fhd/base/icon_content/items_specialist/other_male/icon_3d_other_male_032.png,-6901825556527623220,-6905371640976539585,106552,BaseHealthUpgrade: +25% | HealPerMinuteUpgrade: +25% | HealBuildingsPerMinuteUpgrade: +25% | MaximumRepairTargetsUpgrade: +1,,,,,41582:38383;41581,122535 [0.568%] | 122539 [1.987%] | 122541 [1.987%] | 122543 [0.284%] | 122545 [0.284%] | 145046 [0.027%] | 145047 [0.144%] | 145048 [0.616%] | 145049 [0.003%] | 43017 [0.563%] | 43018 [0.472%] | 43019 [0.466%] | 43020 [0.436%] | 43021 [0.425%] | 43022 [0.513%] | 64766 [0.029%] | 64767 [0.152%] | 64768 [0.652%] | 64769 [0.037%] | 64770 [0.195%] | 64771 [0.833%] | 64772 [0.037%] | 64773 [0.195%] | 64774 [0.833%] | 64775 [0.026%] | 64776 [0.138%] | 64777 [0.592%] | 64778 [0.037%] | 64779 [0.195%] | 64780 [0.833%] | 64781 [0.037%] | 64782 [0.195%] | 64783 [0.833%] | 64784 [0.037%] | 64785 [0.195%] | 64786 [0.833%] | 64787 [0.028%] | 64788 [0.146%] | 64789 [0.625%] | 64790 [0.027%] | 64791 [0.144%] | 64792 [0.616%] | 64793 [0.028%] | 64794 [0.148%] | 64795 [0.634%] | 64796 [0.025%] | 64797 [0.131%] | 64798 [0.563%] | 64799 [0.025%] | 64800 [0.133%] | 64801 [0.570%] | 64802 [0.026%] | 64803 [0.135%] | 64804 [0.577%] | 95375 [0.088%] | 95439 [0.003%] | 95440 [0.003%] | 95441 [0.003%] | 95442 [0.002%] | 95443 [0.003%] | 95444 [0.003%] | 95445 [0.003%] | 95446 [0.003%] | 95447 [0.003%] | 95448 [0.002%] | 95449 [0.002%] | 95450 [0.080%] | 95452 [0.003%] | 95453 [0.003%] | Quest: 122977,Villa,Rare,Military,13500,,,80
